Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,XSum,"assistantIn a recent athletics event in Italy, Welshman Davies secured his second gold medal by","Aled Davies, Georgie Hermitage and David Weir all added to their gold medal tallies as Great Britain enjoyed another successful day at the IPC Athletics European Championships.","{'Min_10.0% Prob': 9.983072916666666, 'Min_20.0% Prob': 7.376302083333333, 'Min_30.0% Prob': 5.8392578125, 'Min_40.0% Prob': 5.062349759615385, 'Min_50.0% Prob': 4.355526194852941}",0.5892958641052246,"{'rouge1': Score(precision=0.14814814814814814, recall=0.26666666666666666, fmeasure=0.19047619047619047), 'rouge2': Score(precision=0.038461538461538464, recall=0.07142857142857142, fmeasure=0.05), 'rougeL': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285)}",136,1,0.6638850951676672,Likely Contaminated,1,0.5188889725908518,Likely Contaminated,1,0.7498855707201291,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantLee Clark, former manager of Huddersfield and Birmingham, has taken the managerial",Lee Clark is a name well known to fans in England but the new Kilmarnock boss is less familiar in Scotland.,"{'Min_10.0% Prob': 7.666015625, 'Min_20.0% Prob': 7.01953125, 'Min_30.0% Prob': 6.419084821428571, 'Min_40.0% Prob': 5.931640625, 'Min_50.0% Prob': 5.298665364583333}",0.4139087498188019,"{'rouge1': Score(precision=0.09523809523809523, recall=0.16666666666666666, fmeasure=0.12121212121212123), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.16666666666666666, fmeasure=0.12121212121212123)}",84,1,0.6855561944904687,Likely Contaminated,1,0.6176212561904504,Likely Contaminated,1,0.6074211447933885,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text highlights a series of solidarity actions by Muslims in response to threats and attacks on,"Following the recent spate of bomb threats against Jewish community centres and the desecration of graves at cemeteries in Philadelphia and St. Louis, some Muslims have turned to social media to offer to guard Jewish sites.","{'Min_10.0% Prob': 6.6025390625, 'Min_20.0% Prob': 5.8671875, 'Min_30.0% Prob': 5.14453125, 'Min_40.0% Prob': 4.511776194852941, 'Min_50.0% Prob': 3.837002840909091}",0.5029875040054321,"{'rouge1': Score(precision=0.16666666666666666, recall=0.35294117647058826, fmeasure=0.22641509433962262), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.17647058823529413, fmeasure=0.11320754716981131)}",162,1,0.815995829152178,Likely Contaminated,1,0.5943326416803064,Likely Contaminated,1,0.6688528762903764,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOldham Athletic, a League One team, has been under a transfer embargo since November","Oldham Athletic should be able to exit their transfer embargo within a week, says manager Stephen Robinson.","{'Min_10.0% Prob': 9.609375, 'Min_20.0% Prob': 8.33984375, 'Min_30.0% Prob': 7.59140625, 'Min_40.0% Prob': 6.959263392857143, 'Min_50.0% Prob': 6.263020833333333}",0.6748183965682983,"{'rouge1': Score(precision=0.23529411764705882, recall=0.2857142857142857, fmeasure=0.2580645161290323), 'rouge2': Score(precision=0.0625, recall=0.07692307692307693, fmeasure=0.06896551724137931), 'rougeL': Score(precision=0.17647058823529413, recall=0.21428571428571427, fmeasure=0.1935483870967742)}",76,0,0.3211530969120924,Not Contaminated,1,0.6872460445545802,Likely Contaminated,0,0.23260976262299793,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the situation surrounding Ghanaian defender Yannick Yakubu Yiad,"Barnsley boss Paul Heckingbottom says Huddersfield Town target Andy Yiadom will not be considered for selection while he is ""in limbo"".","{'Min_10.0% Prob': 9.028645833333334, 'Min_20.0% Prob': 7.496744791666667, 'Min_30.0% Prob': 6.559461805555555, 'Min_40.0% Prob': 5.583834134615385, 'Min_50.0% Prob': 5.035400390625}",0.2920750081539154,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",104,1,0.7305014860459158,Likely Contaminated,0,0.49269252884333387,Not Contaminated,1,0.8420345640470643,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantResearchers have identified mutations in the NR5A1 gene in a small percentage of inf,"A faulty gene could help explain some cases of unexplained male infertility, according to research.","{'Min_10.0% Prob': 12.4609375, 'Min_20.0% Prob': 9.0234375, 'Min_30.0% Prob': 7.49609375, 'Min_40.0% Prob': 6.988932291666667, 'Min_50.0% Prob': 6.30908203125}",0.3279982209205627,"{'rouge1': Score(precision=0.2, recall=0.21428571428571427, fmeasure=0.20689655172413796), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.14285714285714285, fmeasure=0.1379310344827586)}",80,1,0.5491962457029915,Likely Contaminated,1,0.7335084774706411,Likely Contaminated,1,0.7252502535971176,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantGuy Hedger, 61, was fatally shot by intruders during a home",A stretch of river is being searched in an attempt to find the weapon used to kill a businessman who was shot at his home in Dorset.,"{'Min_10.0% Prob': 12.796875, 'Min_20.0% Prob': 9.74921875, 'Min_30.0% Prob': 8.18896484375, 'Min_40.0% Prob': 7.174715909090909, 'Min_50.0% Prob': 6.302176339285714}",0.2770906686782837,"{'rouge1': Score(precision=0.14814814814814814, recall=0.36363636363636365, fmeasure=0.21052631578947367), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.2727272727272727, fmeasure=0.15789473684210525)}",104,0,0.3915266682736843,Not Contaminated,1,0.7227843343164804,Likely Contaminated,0,0.35070102092495586,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the underperformance of the US box office during the Independence Day weekend,",Transformers: Age of Extinction has held on to the number one spot at the North American box office on an unusually quiet 4 July weekend.,"{'Min_10.0% Prob': 7.595703125, 'Min_20.0% Prob': 6.75078125, 'Min_30.0% Prob': 5.940673828125, 'Min_40.0% Prob': 5.161754261363637, 'Min_50.0% Prob': 4.459821428571429}",0.3566837906837463,"{'rouge1': Score(precision=0.24, recall=0.4, fmeasure=0.3), 'rouge2': Score(precision=0.041666666666666664, recall=0.07142857142857142, fmeasure=0.052631578947368425), 'rougeL': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25)}",88,1,0.6827300453562877,Likely Contaminated,1,0.5978401163646618,Likely Contaminated,1,0.7164129828504829,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA Boeing 767 bound for Miami experienced an ""uncontained engine failure,"" prompting the",An American Airlines plane has caught fire on the runway of Chicago's O'Hare airport while taking off.,"{'Min_10.0% Prob': 8.70703125, 'Min_20.0% Prob': 7.01171875, 'Min_30.0% Prob': 5.817057291666667, 'Min_40.0% Prob': 5.017333984375, 'Min_50.0% Prob': 4.38701171875}",0.2772787809371948,"{'rouge1': Score(precision=0.10526315789473684, recall=0.15384615384615385, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.15384615384615385, fmeasure=0.125)}",81,0,0.45397630691402097,Not Contaminated,1,0.5493970559651437,Likely Contaminated,1,0.6173804540085696,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text describes the impact of the NotPetya cyberattack on Ukraine, particularly","When the attack came, it took hold quickly and brought a screeching halt to many businesses across Ukraine.","{'Min_10.0% Prob': 8.70703125, 'Min_20.0% Prob': 8.2626953125, 'Min_30.0% Prob': 7.352864583333333, 'Min_40.0% Prob': 6.375244140625, 'Min_50.0% Prob': 5.71796875}",0.4565943479537964,"{'rouge1': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.16666666666666666, fmeasure=0.13333333333333333)}",85,1,0.8245856185415515,Likely Contaminated,1,0.6637680322013491,Likely Contaminated,1,0.7913470931966127,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe inquest into the murder of Alice Gross, a 14-year-old girl found","The inquest into the death of Alice Gross will examine whether failures by the government and police contributed to her death, a coroner has ruled.","{'Min_10.0% Prob': 8.421875, 'Min_20.0% Prob': 7.33203125, 'Min_30.0% Prob': 5.787353515625, 'Min_40.0% Prob': 4.727450284090909, 'Min_50.0% Prob': 3.98486328125}",0.5881227850914001,"{'rouge1': Score(precision=0.28, recall=0.5, fmeasure=0.358974358974359), 'rouge2': Score(precision=0.16666666666666666, recall=0.3076923076923077, fmeasure=0.21621621621621623), 'rougeL': Score(precision=0.28, recall=0.5, fmeasure=0.358974358974359)}",106,0,0.22387030430746974,Not Contaminated,0,0.32778549760195513,Not Contaminated,0,0.3811615272681773,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the success of British triathlete Jonathan Benson, who secured a gold medal","Gordon Benson claimed Great Britain's first European Games gold medal with victory in the men's triathlon in Baku, Azerbaijan.","{'Min_10.0% Prob': 11.62109375, 'Min_20.0% Prob': 9.46640625, 'Min_30.0% Prob': 8.334263392857142, 'Min_40.0% Prob': 6.791015625, 'Min_50.0% Prob': 5.898844401041667}",0.7145310044288635,"{'rouge1': Score(precision=0.19047619047619047, recall=0.26666666666666666, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.05, recall=0.07142857142857142, fmeasure=0.058823529411764705), 'rougeL': Score(precision=0.14285714285714285, recall=0.2, fmeasure=0.16666666666666666)}",99,1,0.7174346188184193,Likely Contaminated,1,0.6614205697802265,Likely Contaminated,1,0.5634107412734998,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantLouis van Gaal's former assistant, Ronald Koeman, is set to leave Southampton",Everton have agreed a deal with Premier League rivals Southampton that paves the way for Ronald Koeman to become their new manager.,"{'Min_10.0% Prob': 9.310546875, 'Min_20.0% Prob': 7.540625, 'Min_30.0% Prob': 6.700334821428571, 'Min_40.0% Prob': 5.29189453125, 'Min_50.0% Prob': 4.605143229166667}",0.5429717302322388,"{'rouge1': Score(precision=0.18181818181818182, recall=0.3076923076923077, fmeasure=0.2285714285714286), 'rouge2': Score(precision=0.047619047619047616, recall=0.08333333333333333, fmeasure=0.060606060606060615), 'rougeL': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714)}",95,0,0.24305977516803684,Not Contaminated,1,0.5494273214764325,Likely Contaminated,0,0.3551616301657157,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOn March 31, a young girl was injured by a drug patrol dog at Bel","A toddler was bitten by a sniffer dog while she was visiting a relative in a high security jail in east London, it has emerged.","{'Min_10.0% Prob': 11.22265625, 'Min_20.0% Prob': 8.3984375, 'Min_30.0% Prob': 6.87890625, 'Min_40.0% Prob': 6.234375, 'Min_50.0% Prob': 5.4364483173076925}",0.4048821926116943,"{'rouge1': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25), 'rouge2': Score(precision=0.041666666666666664, recall=0.07142857142857142, fmeasure=0.052631578947368425), 'rougeL': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25)}",94,1,0.5418406332922004,Likely Contaminated,1,0.6310083218340693,Likely Contaminated,1,0.6801683108558106,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOn March 8, 2016, an individual was tasked with explaining the difference",Economics correspondent Andy Verity takes a regular look at some of the more confusing phrases bandied around in finance and economics.,"{'Min_10.0% Prob': 11.015625, 'Min_20.0% Prob': 9.181640625, 'Min_30.0% Prob': 7.584821428571429, 'Min_40.0% Prob': 6.792100694444445, 'Min_50.0% Prob': 5.801595052083333}",0.3170280754566192,"{'rouge1': Score(precision=0.047619047619047616, recall=0.08333333333333333, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.08333333333333333, fmeasure=0.060606060606060615)}",104,1,0.5245716310892019,Likely Contaminated,1,0.6060277577841469,Likely Contaminated,1,0.5150743830420785,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantOldham Athletic secured a 2-0 victory over Peterborough United, moving closer",Oldham boosted their League One survival hopes with victory over play-off chasing Peterborough.,"{'Min_10.0% Prob': 14.921875, 'Min_20.0% Prob': 9.45703125, 'Min_30.0% Prob': 8.6435546875, 'Min_40.0% Prob': 7.145182291666667, 'Min_50.0% Prob': 6.155029296875}",0.4983614683151245,"{'rouge1': Score(precision=0.21428571428571427, recall=0.25, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.07692307692307693, recall=0.09090909090909091, fmeasure=0.08333333333333334), 'rougeL': Score(precision=0.21428571428571427, recall=0.25, fmeasure=0.23076923076923075)}",73,0,0.2921957057746863,Not Contaminated,1,0.6419192115102438,Likely Contaminated,0,0.40037357781107763,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses a legal challenge concerning the transparency of visitor records at President Trump's properties,A US court has ordered that President Donald Trump release records of visitors to his Mar-a-Lago resort in southern Florida.,"{'Min_10.0% Prob': 8.41015625, 'Min_20.0% Prob': 6.908203125, 'Min_30.0% Prob': 6.098307291666667, 'Min_40.0% Prob': 5.026041666666667, 'Min_50.0% Prob': 4.421786221590909}",0.5080336928367615,"{'rouge1': Score(precision=0.2727272727272727, recall=0.35294117647058826, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.047619047619047616, recall=0.0625, fmeasure=0.05405405405405405), 'rougeL': Score(precision=0.13636363636363635, recall=0.17647058823529413, fmeasure=0.15384615384615383)}",98,1,0.9277634772522334,Likely Contaminated,1,0.6043048584356984,Likely Contaminated,1,0.8610308612740887,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe House of Representatives withdrew a vote on the American Health Care Act (AHCA),",US President Donald Trump has withdrawn his healthcare bill after it failed to gain enough support to pass in Congress.,"{'Min_10.0% Prob': 8.99609375, 'Min_20.0% Prob': 6.68896484375, 'Min_30.0% Prob': 5.255859375, 'Min_40.0% Prob': 4.481689453125, 'Min_50.0% Prob': 3.945703125}",0.4476348161697387,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",93,0,0.16089280367854517,Not Contaminated,0,0.4209907838841869,Not Contaminated,0,0.3711788532889539,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the results of Indonesia's recent parliamentary elections, where the party of Jakarta","Indonesia's opposition Democratic Party of Struggle (PDI-P) leads parliamentary polls but its star candidate may face a tougher path to the presidency, early election results indicate.","{'Min_10.0% Prob': 8.65625, 'Min_20.0% Prob': 7.553385416666667, 'Min_30.0% Prob': 6.3470703125, 'Min_40.0% Prob': 5.593449519230769, 'Min_50.0% Prob': 4.9025735294117645}",0.588608980178833,"{'rouge1': Score(precision=0.2857142857142857, recall=0.5, fmeasure=0.36363636363636365), 'rouge2': Score(precision=0.07407407407407407, recall=0.13333333333333333, fmeasure=0.09523809523809523), 'rougeL': Score(precision=0.14285714285714285, recall=0.25, fmeasure=0.18181818181818182)}",137,1,0.6426855413988458,Likely Contaminated,1,0.5944153308644072,Likely Contaminated,1,0.5440926724077874,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantCrews responded to a fire at a building site in Bloomery Circle, L","A fire involving about 100 tonnes of waste wood and rubbish in Newport was started deliberately, the police and fire service have said.","{'Min_10.0% Prob': 10.56640625, 'Min_20.0% Prob': 8.08046875, 'Min_30.0% Prob': 7.038504464285714, 'Min_40.0% Prob': 6.121484375, 'Min_50.0% Prob': 5.67236328125}",0.4965255558490753,"{'rouge1': Score(precision=0.13043478260869565, recall=0.23076923076923078, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.045454545454545456, recall=0.08333333333333333, fmeasure=0.05882352941176471), 'rougeL': Score(precision=0.13043478260869565, recall=0.23076923076923078, fmeasure=0.16666666666666669)}",104,0,0.4084800899611633,Not Contaminated,1,0.5684129532385443,Likely Contaminated,0,0.30126140975038046,Not Contaminated
